line_id,document_ids,tier,score,confidence,auto_post,amount_diff_paise,evidence,n_docs
BL-000100,AR-INV-2026-000256,t3_doc_number,0.9,0.936,yes,0,doc_ref=INV-2026-000256,1
BL-000143,AP-VB-2026-000019,t3_doc_number,0.9,0.936,yes,0,doc_ref=VB-2026-000019,1
BL-000177,AR-INV-2026-000047,t3_doc_number,0.9,0.936,yes,0,doc_ref=INV-2026-000047,1
BL-000290,AR-INV-2026-000244,t3_doc_number,0.9,0.936,yes,0,doc_ref=INV-2026-000244,1
BL-000330,AR-INV-2026-000272,t3_doc_number,0.9,0.936,yes,0,doc_ref=INV-2026-000272,1
BL-000332,AP-VB-2026-000298,t3_doc_number,0.9,0.936,yes,0,doc_ref=VB-2026-000298,1
BL-001316,AR-INV-2026-001523,t3_doc_number,0.973,0.936,no,-594400,doc_ref=INV-2026-001523,1
BL-001690,AR-INV-2026-001598,t3_doc_number,0.9,0.936,yes,0,doc_ref=INV-2026-001598,1
BL-000081,AP-RT-2026-000070,t3_doc_number,0.905,0.937,yes,0,doc_ref=RT-2026-000070,1
BL-000442,AP-VB-2026-000135,t3_doc_number,0.907,0.937,yes,0,doc_ref=VB-2026-000135,1
BL-000513,AR-INV-2026-000608,t3_doc_number,0.906,0.937,yes,0,doc_ref=INV-2026-000608,1
BL-000687,AR-INV-2026-000479,t3_doc_number,0.906,0.937,yes,0,doc_ref=INV-2026-000479,1
BL-001066,AR-INV-2026-001189,t3_doc_number,0.906,0.937,yes,0,doc_ref=INV-2026-001189,1
BL-001217,AP-RT-2026-001408,t3_doc_number,0.905,0.937,yes,0,doc_ref=RT-2026-001408,1
BL-001253,AR-INV-2026-001239,t3_doc_number,0.908,0.937,yes,0,doc_ref=INV-2026-001239,1
BL-001292,AP-VB-2026-001486,t3_doc_number,1.0,0.937,no,-2377800,doc_ref=VB-2026-001486,1
BL-001379,AP-RT-2026-001448,t3_doc_number,0.905,0.937,yes,0,doc_ref=RT-2026-001448,1
BL-001493,AR-INV-2026-001127,t3_doc_number,0.905,0.937,yes,0,doc_ref=INV-2026-001127,1
BL-001519,AR-INV-2026-001629,t3_doc_number,0.906,0.937,yes,0,doc_ref=INV-2026-001629,1
BL-000181,AP-VB-2026-000356,t3_doc_number,0.909,0.938,yes,0,doc_ref=VB-2026-000356,1
BL-000334,AP-RT-2026-000331,t3_doc_number,0.914,0.938,yes,0,doc_ref=RT-2026-000331,1
BL-000362,AR-INV-2026-000002,t3_doc_number,0.91,0.938,yes,0,doc_ref=INV-2026-000002,1
BL-000495,AP-RT-2026-000456,t3_doc_number,0.911,0.938,yes,0,doc_ref=RT-2026-000456,1
BL-000811,AR-INV-2026-000773,t3_doc_number,0.912,0.938,yes,0,doc_ref=INV-2026-000773,1
BL-001021,AR-INV-2026-001311,t3_doc_number,0.91,0.938,yes,0,doc_ref=INV-2026-001311,1
BL-001525,AP-VB-2026-001664,t3_doc_number,0.93,0.938,no,-213900,doc_ref=VB-2026-001664,1
BL-001651,AR-INV-2026-001672,t3_doc_number,0.911,0.938,yes,0,doc_ref=INV-2026-001672,1
BL-000381,AP-RT-2026-000116,t3_doc_number,1.0,0.939,no,-1659500,doc_ref=RT-2026-000116,1
BL-000530,AP-VB-2026-000121,t3_doc_number,0.916,0.939,yes,0,doc_ref=VB-2026-000121,1
BL-000563,AP-RT-2026-000163,t3_doc_number,0.916,0.939,yes,0,doc_ref=RT-2026-000163,1
BL-000566,AP-RT-2026-000161,t3_doc_number,0.915,0.939,yes,0,doc_ref=RT-2026-000161,1
BL-000825,AR-INV-2026-001088,t3_doc_number,0.965,0.939,no,-1082300,doc_ref=INV-2026-001088,1
BL-000996,AP-RT-2026-000963,t3_doc_number,0.915,0.939,yes,0,doc_ref=RT-2026-000963,1
BL-001062,AR-INV-2026-001202,t3_doc_number,0.918,0.939,yes,0,doc_ref=INV-2026-001202,1
BL-001080,AP-VB-2026-001102,t3_doc_number,0.916,0.939,yes,0,doc_ref=VB-2026-001102,1
BL-001267,AP-VB-2026-001234,t3_doc_number,0.917,0.939,yes,0,doc_ref=VB-2026-001234,1
BL-001420,AR-INV-2026-001390,t3_doc_number,0.916,0.939,yes,0,doc_ref=INV-2026-001390,1
BL-001443,AP-VB-2026-001574,t3_doc_number,0.917,0.939,yes,0,doc_ref=VB-2026-001574,1
BL-001492,AR-INV-2026-001176,t3_doc_number,0.915,0.939,yes,0,doc_ref=INV-2026-001176,1
BL-001495,AP-VB-2026-001568,t3_doc_number,0.955,0.939,no,-1098400,doc_ref=VB-2026-001568,1
BL-001583,AR-INV-2026-001346,t3_doc_number,0.915,0.939,yes,0,doc_ref=INV-2026-001346,1
BL-001633,AR-INV-2026-001185,t3_doc_number,0.917,0.939,yes,0,doc_ref=INV-2026-001185,1
BL-001664,AR-INV-2026-001582,t3_doc_number,0.915,0.939,yes,0,doc_ref=INV-2026-001582,1
BL-000194,AP-RT-2026-000096,t3_doc_number,0.988,0.94,no,-2749500,doc_ref=RT-2026-000096,1
BL-000331,AP-VB-2026-000263,t3_doc_number,0.922,0.94,yes,0,doc_ref=VB-2026-000263,1
BL-000386,AP-RT-2026-000532,t3_doc_number,0.92,0.94,yes,0,doc_ref=RT-2026-000532,1
BL-000448,AP-VB-2026-000040,t3_doc_number,0.921,0.94,yes,0,doc_ref=VB-2026-000040,1
BL-000627,AR-INV-2026-000406,t3_doc_number,0.92,0.94,yes,0,doc_ref=INV-2026-000406,1
BL-000994,AP-VB-2026-000575,t3_doc_number,0.922,0.94,yes,0,doc_ref=VB-2026-000575,1
BL-001012,AP-VB-2026-001009,t3_doc_number,1.0,0.94,no,-722200,doc_ref=VB-2026-001009,1
BL-001105,AP-RT-2026-000854,t3_doc_number,0.921,0.94,yes,0,doc_ref=RT-2026-000854,1
BL-001109,AR-INV-2026-001299,t3_doc_number,0.922,0.94,yes,0,doc_ref=INV-2026-001299,1
BL-001303,AR-INV-2026-001229,t3_doc_number,0.923,0.94,yes,0,doc_ref=INV-2026-001229,1
BL-001381,AP-RT-2026-001163,t3_doc_number,0.921,0.94,yes,0,doc_ref=RT-2026-001163,1
BL-001452,AP-RT-2026-001236,t3_doc_number,0.968,0.94,no,-288500,doc_ref=RT-2026-001236,1
BL-001477,AP-RT-2026-001198,t3_doc_number,0.921,0.94,yes,0,doc_ref=RT-2026-001198,1
BL-001481,AR-INV-2026-001430,t3_doc_number,0.923,0.94,yes,0,doc_ref=INV-2026-001430,1
BL-001516,AR-INV-2026-001638,t3_doc_number,0.922,0.94,yes,0,doc_ref=INV-2026-001638,1
BL-000220,AP-RT-2026-000172,t3_doc_number,0.928,0.941,yes,0,doc_ref=RT-2026-000172,1
BL-000359,AR-INV-2026-000523,t3_doc_number,0.926,0.941,yes,0,doc_ref=INV-2026-000523,1
BL-000370,AR-INV-2026-000005,t3_doc_number,0.928,0.941,yes,0,doc_ref=INV-2026-000005,1
BL-000526,AR-INV-2026-000632,t3_doc_number,0.925,0.941,yes,0,doc_ref=INV-2026-000632,1
BL-000622,AP-RT-2026-000435,t3_doc_number,0.929,0.941,yes,0,doc_ref=RT-2026-000435,1
BL-000804,AR-INV-2026-000764,t3_doc_number,0.929,0.941,yes,0,doc_ref=INV-2026-000764,1
BL-000860,AP-RT-2026-000683,t3_doc_number,0.925,0.941,yes,0,doc_ref=RT-2026-000683,1
BL-001083,AP-VB-2026-000723,t3_doc_number,0.929,0.941,yes,0,doc_ref=VB-2026-000723,1
BL-001237,AP-RT-2026-000887,t3_doc_number,0.929,0.941,yes,0,doc_ref=RT-2026-000887,1
BL-001358,AP-RT-2026-001225,t3_doc_number,0.928,0.941,yes,0,doc_ref=RT-2026-001225,1
BL-001672,AP-VB-2026-001514,t3_doc_number,0.925,0.941,yes,0,doc_ref=VB-2026-001514,1
BL-000139,AR-INV-2026-000337,t2_advice_utr,1.0,0.942,no,-3630000,advice_utr=900000023536,1
BL-000118,AP-VB-2026-000433,t3_doc_number,0.932,0.942,yes,0,doc_ref=VB-2026-000433,1
BL-000134,AP-RT-2026-000068,t3_doc_number,1.0,0.942,no,-1608300,doc_ref=RT-2026-000068,1
BL-000355,AP-VB-2026-000387,t3_doc_number,0.931,0.942,yes,0,doc_ref=VB-2026-000387,1
BL-000405,AR-INV-2026-000380,t3_doc_number,0.933,0.942,yes,0,doc_ref=INV-2026-000380,1
BL-000498,AR-INV-2026-000093,t3_doc_number,0.933,0.942,yes,0,doc_ref=INV-2026-000093,1
BL-000633,AR-INV-2026-000843,t3_doc_number,0.932,0.942,yes,0,doc_ref=INV-2026-000843,1
BL-000756,AP-VB-2026-000576,t3_doc_number,0.93,0.942,yes,0,doc_ref=VB-2026-000576,1
BL-000826,AR-INV-2026-000744,t3_doc_number,0.972,0.942,no,-1014400,doc_ref=INV-2026-000744,1
BL-000857,AP-VB-2026-000874,t3_doc_number,0.932,0.942,yes,0,doc_ref=VB-2026-000874,1
BL-000879,AR-INV-2026-000545,t3_doc_number,0.931,0.942,yes,0,doc_ref=INV-2026-000545,1
BL-001036,AP-RT-2026-000770,t3_doc_number,0.933,0.942,yes,0,doc_ref=RT-2026-000770,1
BL-001120,AR-INV-2026-001075,t3_doc_number,0.979,0.942,no,-880800,doc_ref=INV-2026-001075,1
BL-001134,AP-VB-2026-001032,t3_doc_number,0.932,0.942,yes,0,doc_ref=VB-2026-001032,1
BL-001147,AR-INV-2026-001210,t3_doc_number,0.93,0.942,yes,0,doc_ref=INV-2026-001210,1
BL-001198,AP-RT-2026-001099,t3_doc_number,0.932,0.942,yes,0,doc_ref=RT-2026-001099,1
BL-001232,AP-RT-2026-001304,t3_doc_number,1.0,0.942,no,-2522700,doc_ref=RT-2026-001304,1
BL-001447,AP-RT-2026-001529,t3_doc_number,0.929,0.942,yes,0,doc_ref=RT-2026-001529,1
BL-001474,AP-RT-2026-001499,t3_doc_number,0.933,0.942,yes,0,doc_ref=RT-2026-001499,1
BL-001489,AP-RT-2026-001091,t3_doc_number,0.959,0.942,no,-266300,doc_ref=RT-2026-001091,1
BL-001530,AR-INV-2026-001726,t3_doc_number,0.93,0.942,yes,0,doc_ref=INV-2026-001726,1
BL-001628,AP-VB-2026-001663,t3_doc_number,0.931,0.942,yes,0,doc_ref=VB-2026-001663,1
BL-000458,AR-INV-2026-000109,t3_doc_number,0.937,0.943,yes,0,doc_ref=INV-2026-000109,1
BL-000567,AP-VB-2026-000574,t3_doc_number,0.936,0.943,yes,0,doc_ref=VB-2026-000574,1
BL-000629,AR-INV-2026-000214,t3_doc_number,0.983,0.943,no,-1006400,doc_ref=INV-2026-000214,1
BL-000843,AR-INV-2026-000934,t3_doc_number,1.0,0.943,no,-1930600,doc_ref=INV-2026-000934,1
BL-000966,AP-VB-2026-001173,t3_doc_number,0.937,0.943,yes,0,doc_ref=VB-2026-001173,1
BL-001261,AR-INV-2026-000837,t3_doc_number,0.937,0.943,yes,0,doc_ref=INV-2026-000837,1
BL-001339,AR-INV-2026-001444,t3_doc_number,0.977,0.943,no,-1726100,doc_ref=INV-2026-001444,1
BL-001610,AP-VB-2026-001285,t3_doc_number,1.0,0.943,no,-976100,doc_ref=VB-2026-001285,1
BL-000040,AR-INV-2026-000023,t3_doc_number,0.94,0.944,yes,0,doc_ref=INV-2026-000023,1
BL-000348,AR-INV-2026-000484,t3_doc_number,0.94,0.944,yes,0,doc_ref=INV-2026-000484,1
BL-000459,AR-INV-2026-000624,t3_doc_number,0.982,0.944,no,-557800,doc_ref=INV-2026-000624,1
BL-000497,AP-VB-2026-000099,t3_doc_number,0.94,0.944,yes,0,doc_ref=VB-2026-000099,1
BL-000690,AP-RT-2026-000389,t3_doc_number,0.94,0.944,yes,0,doc_ref=RT-2026-000389,1
BL-000702,AR-INV-2026-000666,t3_doc_number,0.94,0.944,yes,0,doc_ref=INV-2026-000666,1
BL-000709,AR-INV-2026-000910,t3_doc_number,0.944,0.944,yes,0,doc_ref=INV-2026-000910,1
BL-000793,AR-INV-2026-000688,t3_doc_number,0.955,0.944,no,-1108100,doc_ref=INV-2026-000688,1
BL-000801,AR-INV-2026-000491,t3_doc_number,0.943,0.944,yes,0,doc_ref=INV-2026-000491,1
BL-000816,AP-VB-2026-000619,t3_doc_number,0.94,0.944,yes,0,doc_ref=VB-2026-000619,1
BL-000847,AR-INV-2026-000766,t3_doc_number,0.943,0.944,yes,0,doc_ref=INV-2026-000766,1
BL-000853,AP-VB-2026-000863,t3_doc_number,0.94,0.944,yes,0,doc_ref=VB-2026-000863,1
BL-000885,AP-RT-2026-001007,t3_doc_number,0.942,0.944,yes,0,doc_ref=RT-2026-001007,1
BL-001143,AR-INV-2026-001054,t3_doc_number,0.981,0.944,no,-370600,doc_ref=INV-2026-001054,1
BL-000193,AP-VB-2026-000155,t3_doc_number,0.95,0.945,yes,0,doc_ref=VB-2026-000155,1
BL-000195,AP-RT-2026-000237,t3_doc_number,0.946,0.945,yes,0,doc_ref=RT-2026-000237,1
BL-000299,AR-INV-2026-000175,t3_doc_number,0.95,0.945,yes,0,doc_ref=INV-2026-000175,1
BL-000373,AP-VB-2026-000020,t3_doc_number,0.947,0.945,yes,0,doc_ref=VB-2026-000020,1
BL-000494,AP-RT-2026-000372,t3_doc_number,0.945,0.945,yes,0,doc_ref=RT-2026-000372,1
BL-000619,AP-VB-2026-000771,t3_doc_number,0.95,0.945,yes,0,doc_ref=VB-2026-000771,1
BL-000639,AP-RT-2026-000330,t3_doc_number,0.95,0.945,yes,0,doc_ref=RT-2026-000330,1
BL-000656,AR-INV-2026-000793,t3_doc_number,0.949,0.945,yes,0,doc_ref=INV-2026-000793,1
BL-000665,AP-VB-2026-000592,t3_doc_number,0.948,0.945,yes,0,doc_ref=VB-2026-000592,1
BL-001081,AP-RT-2026-000743,t3_doc_number,0.95,0.945,yes,0,doc_ref=RT-2026-000743,1
BL-001100,AP-VB-2026-000829,t3_doc_number,0.947,0.945,yes,0,doc_ref=VB-2026-000829,1
BL-001103,AP-VB-2026-001305,t3_doc_number,0.949,0.945,yes,0,doc_ref=VB-2026-001305,1
BL-001398,AR-INV-2026-001297,t3_doc_number,0.949,0.945,yes,0,doc_ref=INV-2026-001297,1
BL-001435,AR-INV-2026-001597,t3_doc_number,0.946,0.945,yes,0,doc_ref=INV-2026-001597,1
BL-001544,AP-RT-2026-001592,t3_doc_number,0.947,0.945,yes,0,doc_ref=RT-2026-001592,1
BL-000022,AR-INV-2026-000126,t2_advice_utr,1.0,0.946,no,-6964600,advice_utr=900000014298,1
BL-001205,AR-INV-2026-001194,t2_advice_utr,1.0,0.946,no,-955700,advice_utr=900000061714,1
BL-000170,AR-INV-2026-000148,t3_doc_number,0.955,0.946,yes,0,doc_ref=INV-2026-000148,1
BL-000187,AP-VB-2026-000136,t3_doc_number,0.952,0.946,yes,0,doc_ref=VB-2026-000136,1
BL-000201,AP-RT-2026-000160,t3_doc_number,0.955,0.946,yes,0,doc_ref=RT-2026-000160,1
BL-000238,AP-VB-2026-000432,t3_doc_number,0.955,0.946,yes,0,doc_ref=VB-2026-000432,1
BL-000464,AR-INV-2026-000560,t3_doc_number,0.954,0.946,yes,0,doc_ref=INV-2026-000560,1
BL-000465,AR-INV-2026-000615,t3_doc_number,0.952,0.946,yes,0,doc_ref=INV-2026-000615,1
BL-000604,AR-INV-2026-000546,t3_doc_number,0.952,0.946,yes,0,doc_ref=INV-2026-000546,1
BL-000646,AR-INV-2026-000336,t3_doc_number,0.953,0.946,yes,0,doc_ref=INV-2026-000336,1
BL-000725,AP-RT-2026-000741,t3_doc_number,0.955,0.946,yes,0,doc_ref=RT-2026-000741,1
BL-000762,AR-INV-2026-000848,t3_doc_number,0.955,0.946,yes,0,doc_ref=INV-2026-000848,1
BL-000829,AR-INV-2026-000819,t3_doc_number,0.952,0.946,yes,0,doc_ref=INV-2026-000819,1
BL-000851,AP-VB-2026-000803,t3_doc_number,0.953,0.946,yes,0,doc_ref=VB-2026-000803,1
BL-000922,AP-VB-2026-000738,t3_doc_number,0.953,0.946,yes,0,doc_ref=VB-2026-000738,1
BL-000942,AP-VB-2026-000533,t3_doc_number,0.954,0.946,yes,0,doc_ref=VB-2026-000533,1
BL-001035,AP-VB-2026-000799,t3_doc_number,0.953,0.946,yes,0,doc_ref=VB-2026-000799,1
BL-001082,AP-VB-2026-001224,t3_doc_number,0.951,0.946,yes,0,doc_ref=VB-2026-001224,1
BL-001279,AR-INV-2026-001459,t3_doc_number,0.981,0.946,no,-106400,doc_ref=INV-2026-001459,1
BL-001284,AR-INV-2026-001203,t3_doc_number,0.955,0.946,yes,0,doc_ref=INV-2026-001203,1
BL-001342,AP-RT-2026-001330,t3_doc_number,0.955,0.946,yes,0,doc_ref=RT-2026-001330,1
BL-001357,AP-VB-2026-001388,t3_doc_number,0.955,0.946,yes,0,doc_ref=VB-2026-001388,1
BL-001569,AP-VB-2026-001528,t3_doc_number,0.955,0.946,yes,0,doc_ref=VB-2026-001528,1
BL-001584,AR-INV-2026-001315,t3_doc_number,0.955,0.946,yes,0,doc_ref=INV-2026-001315,1
BL-001619,AP-VB-2026-001655,t3_doc_number,0.954,0.946,yes,0,doc_ref=VB-2026-001655,1
BL-000111,AR-INV-2026-000368,t3_doc_number,0.957,0.947,yes,0,doc_ref=INV-2026-000368,1
BL-000129,AR-INV-2026-000396,t3_doc_number,0.959,0.947,yes,0,doc_ref=INV-2026-000396,1
BL-000237,AP-VB-2026-000064,t3_doc_number,0.957,0.947,yes,0,doc_ref=VB-2026-000064,1
BL-000262,AP-VB-2026-000013,t3_doc_number,0.958,0.947,yes,0,doc_ref=VB-2026-000013,1
BL-000272,AP-VB-2026-000266,t3_doc_number,0.966,0.947,yes,-366700,doc_ref=VB-2026-000266,1
BL-000356,AP-VB-2026-000011,t3_doc_number,0.957,0.947,yes,0,doc_ref=VB-2026-000011,1
BL-000379,AR-INV-2026-000201,t3_doc_number,0.961,0.947,yes,0,doc_ref=INV-2026-000201,1
BL-000426,AR-INV-2026-000366,t3_doc_number,0.957,0.947,yes,0,doc_ref=INV-2026-000366,1
BL-000721,AR-INV-2026-000490,t3_doc_number,0.969,0.947,no,-367500,doc_ref=INV-2026-000490,1
BL-000769,AR-INV-2026-000659,t3_doc_number,0.959,0.947,yes,0,doc_ref=INV-2026-000659,1
BL-000871,AR-INV-2026-000755,t3_doc_number,0.961,0.947,yes,0,doc_ref=INV-2026-000755,1
BL-000884,AP-RT-2026-000800,t3_doc_number,0.957,0.947,yes,0,doc_ref=RT-2026-000800,1
BL-001002,AR-INV-2026-001149,t3_doc_number,0.959,0.947,yes,0,doc_ref=INV-2026-001149,1
BL-001034,AP-VB-2026-000712,t3_doc_number,0.959,0.947,yes,0,doc_ref=VB-2026-000712,1
BL-001099,AP-VB-2026-000707,t3_doc_number,0.959,0.947,yes,0,doc_ref=VB-2026-000707,1
BL-001255,AR-INV-2026-001376,t3_doc_number,1.0,0.947,no,-664400,doc_ref=INV-2026-001376,1
BL-001298,AP-VB-2026-001223,t3_doc_number,0.96,0.947,yes,0,doc_ref=VB-2026-001223,1
BL-001391,AR-INV-2026-000966,t3_doc_number,0.957,0.947,yes,0,doc_ref=INV-2026-000966,1
BL-001503,AR-INV-2026-001379,t3_doc_number,0.957,0.947,yes,0,doc_ref=INV-2026-001379,1
BL-001527,AP-VB-2026-001057,t3_doc_number,0.959,0.947,yes,0,doc_ref=VB-2026-001057,1
BL-001621,AP-VB-2026-001371,t3_doc_number,0.957,0.947,yes,0,doc_ref=VB-2026-001371,1
BL-001630,AP-VB-2026-001615,t3_doc_number,0.961,0.947,yes,0,doc_ref=VB-2026-001615,1
BL-001653,AR-INV-2026-001261,t3_doc_number,0.957,0.947,yes,0,doc_ref=INV-2026-001261,1
BL-001086,AR-INV-2026-001012,t2_advice_utr,1.0,0.948,no,-1093100,advice_utr=900000053160,1
BL-001176,AR-INV-2026-000986,t2_advice_utr,1.0,0.948,no,-13173900,advice_utr=900000051985,1
BL-000180,AP-VB-2026-000376,t3_doc_number,0.965,0.948,yes,0,doc_ref=VB-2026-000376,1
BL-000202,AP-VB-2026-000315,t3_doc_number,0.963,0.948,yes,0,doc_ref=VB-2026-000315,1
BL-000211,AP-VB-2026-000469,t3_doc_number,0.965,0.948,yes,0,doc_ref=VB-2026-000469,1
BL-000221,AP-RT-2026-000192,t3_doc_number,0.962,0.948,yes,0,doc_ref=RT-2026-000192,1
BL-000293,AR-INV-2026-000465,t3_doc_number,0.963,0.948,yes,0,doc_ref=INV-2026-000465,1
BL-000344,AP-VB-2026-000403,t3_doc_number,0.964,0.948,yes,0,doc_ref=VB-2026-000403,1
BL-000352,AP-RT-2026-000499,t3_doc_number,0.963,0.948,yes,0,doc_ref=RT-2026-000499,1
BL-000371,AP-RT-2026-000510,t3_doc_number,0.963,0.948,yes,0,doc_ref=RT-2026-000510,1
BL-000461,AR-INV-2026-000572,t3_doc_number,0.961,0.948,yes,0,doc_ref=INV-2026-000572,1
BL-000527,AR-INV-2026-000580,t3_doc_number,0.962,0.948,yes,0,doc_ref=INV-2026-000580,1
BL-000616,AP-RT-2026-000779,t3_doc_number,0.965,0.948,yes,0,doc_ref=RT-2026-000779,1
BL-000667,AP-VB-2026-000502,t3_doc_number,0.964,0.948,yes,0,doc_ref=VB-2026-000502,1
BL-000682,AP-RT-2026-000682,t3_doc_number,0.961,0.948,yes,0,doc_ref=RT-2026-000682,1
BL-000727,AR-INV-2026-000922,t3_doc_number,0.962,0.948,yes,0,doc_ref=INV-2026-000922,1
BL-000834,AP-RT-2026-001082,t3_doc_number,0.961,0.948,yes,0,doc_ref=RT-2026-001082,1
BL-000929,AR-INV-2026-001073,t3_doc_number,0.963,0.948,yes,0,doc_ref=INV-2026-001073,1
BL-001026,AR-INV-2026-001002,t3_doc_number,1.0,0.948,no,-732300,doc_ref=INV-2026-001002,1
BL-001037,AP-VB-2026-000749,t3_doc_number,0.965,0.948,yes,0,doc_ref=VB-2026-000749,1
BL-001278,AP-RT-2026-001121,t3_doc_number,0.962,0.948,yes,0,doc_ref=RT-2026-001121,1
BL-001567,AP-RT-2026-001505,t3_doc_number,0.964,0.948,yes,0,doc_ref=RT-2026-001505,1
BL-001609,AP-VB-2026-001601,t3_doc_number,0.964,0.948,yes,0,doc_ref=VB-2026-001601,1
BL-001634,AR-INV-2026-001736,t3_doc_number,0.962,0.948,yes,0,doc_ref=INV-2026-001736,1
BL-000141,AR-INV-2026-000310,t2_advice_utr,1.0,0.949,no,-3345000,advice_utr=900000022445,1
BL-000122,AR-INV-2026-000246,t3_doc_number,0.967,0.949,yes,0,doc_ref=INV-2026-000246,1
BL-000127,AP-VB-2026-000056,t3_doc_number,0.971,0.949,yes,0,doc_ref=VB-2026-000056,1
BL-000199,AP-VB-2026-000190,t3_doc_number,0.971,0.949,yes,0,doc_ref=VB-2026-000190,1
BL-000282,AP-VB-2026-000277,t3_doc_number,0.969,0.949,yes,0,doc_ref=VB-2026-000277,1
BL-000297,AR-INV-2026-000252,t3_doc_number,0.967,0.949,yes,0,doc_ref=INV-2026-000252,1
BL-000354,AP-VB-2026-000199,t3_doc_number,0.967,0.949,yes,0,doc_ref=VB-2026-000199,1
BL-000368,AR-INV-2026-000346,t3_doc_number,0.967,0.949,yes,0,doc_ref=INV-2026-000346,1
BL-000395,AP-RT-2026-000531,t3_doc_number,0.969,0.949,yes,0,doc_ref=RT-2026-000531,1
BL-000397,AP-VB-2026-000018,t3_doc_number,0.97,0.949,yes,0,doc_ref=VB-2026-000018,1
BL-000443,AP-VB-2026-000568,t3_doc_number,0.969,0.949,yes,0,doc_ref=VB-2026-000568,1
BL-000519,AP-VB-2026-000360,t3_doc_number,0.971,0.949,yes,0,doc_ref=VB-2026-000360,1
BL-000528,AR-INV-2026-000325,t3_doc_number,0.971,0.949,yes,0,doc_ref=INV-2026-000325,1
BL-000529,AP-RT-2026-000501,t3_doc_number,0.969,0.949,yes,0,doc_ref=RT-2026-000501,1
BL-000564,AP-RT-2026-000371,t3_doc_number,0.967,0.949,yes,0,doc_ref=RT-2026-000371,1
BL-000775,AP-RT-2026-000522,t3_doc_number,0.971,0.949,yes,0,doc_ref=RT-2026-000522,1
BL-000888,AP-VB-2026-000589,t3_doc_number,0.967,0.949,yes,0,doc_ref=VB-2026-000589,1
BL-000897,AP-VB-2026-000840,t3_doc_number,0.967,0.949,yes,0,doc_ref=VB-2026-000840,1
BL-000968,AP-VB-2026-000700,t3_doc_number,0.97,0.949,yes,0,doc_ref=VB-2026-000700,1
BL-000987,AR-INV-2026-001282,t3_doc_number,0.967,0.949,yes,0,doc_ref=INV-2026-001282,1
BL-001005,AR-INV-2026-001238,t3_doc_number,0.967,0.949,yes,0,doc_ref=INV-2026-001238,1
BL-001006,AR-INV-2026-001274,t3_doc_number,0.967,0.949,yes,0,doc_ref=INV-2026-001274,1
BL-001064,AR-INV-2026-001180,t3_doc_number,0.971,0.949,yes,0,doc_ref=INV-2026-001180,1
BL-001114,AP-VB-2026-000767,t3_doc_number,0.97,0.949,yes,0,doc_ref=VB-2026-000767,1
BL-001194,AR-INV-2026-001367,t3_doc_number,0.968,0.949,yes,0,doc_ref=INV-2026-001367,1
BL-001227,AR-INV-2026-001354,t3_doc_number,0.967,0.949,yes,0,doc_ref=INV-2026-001354,1
BL-001285,AR-INV-2026-001188,t3_doc_number,0.969,0.949,yes,0,doc_ref=INV-2026-001188,1
BL-001376,AR-INV-2026-001382,t3_doc_number,0.97,0.949,yes,0,doc_ref=INV-2026-001382,1
BL-001432,AP-VB-2026-001340,t3_doc_number,0.967,0.949,yes,0,doc_ref=VB-2026-001340,1
BL-001466,AR-INV-2026-001317,t3_doc_number,0.97,0.949,yes,0,doc_ref=INV-2026-001317,1
BL-001571,AR-INV-2026-001819,t3_doc_number,0.97,0.949,yes,0,doc_ref=INV-2026-001819,1
BL-001586,AR-INV-2026-001767,t3_doc_number,0.967,0.949,yes,0,doc_ref=INV-2026-001767,1
BL-001597,AP-VB-2026-001422,t3_doc_number,0.967,0.949,yes,0,doc_ref=VB-2026-001422,1
BL-001647,AP-RT-2026-001464,t3_doc_number,0.967,0.949,yes,0,doc_ref=RT-2026-001464,1
BL-001661,AR-INV-2026-001610,t3_doc_number,0.97,0.949,yes,0,doc_ref=INV-2026-001610,1
BL-000719,AR-INV-2026-000968,t2_advice_utr,1.0,0.95,no,-1059800,advice_utr=900000051386,1
BL-001173,AR-INV-2026-001079,t2_advice_utr,1.0,0.95,no,-2854500,advice_utr=900000055802,1
BL-000096,AP-RT-2026-000276,t3_doc_number,0.974,0.95,yes,0,doc_ref=RT-2026-000276,1
BL-000110,AR-INV-2026-000219,t3_doc_number,0.972,0.95,yes,0,doc_ref=INV-2026-000219,1
BL-000150,AR-INV-2026-000461,t3_doc_number,0.973,0.95,yes,0,doc_ref=INV-2026-000461,1
BL-000226,AR-INV-2026-000505,t3_doc_number,0.971,0.95,yes,0,doc_ref=INV-2026-000505,1
BL-000409,AP-RT-2026-000038,t3_doc_number,0.973,0.95,yes,0,doc_ref=RT-2026-000038,1
BL-000422,AR-INV-2026-000455,t3_doc_number,0.972,0.95,yes,0,doc_ref=INV-2026-000455,1
BL-000429,AR-INV-2026-000722,t3_doc_number,0.973,0.95,yes,0,doc_ref=INV-2026-000722,1
BL-000602,AR-INV-2026-000671,t3_doc_number,0.976,0.95,yes,0,doc_ref=INV-2026-000671,1
BL-000621,AP-RT-2026-000729,t3_doc_number,0.976,0.95,yes,0,doc_ref=RT-2026-000729,1
BL-000626,AR-INV-2026-000563,t3_doc_number,0.972,0.95,yes,0,doc_ref=INV-2026-000563,1
BL-000890,AP-RT-2026-000796,t3_doc_number,0.973,0.95,yes,0,doc_ref=RT-2026-000796,1
